

WARNING ⚠️ inference results will accumulate in RAM unless `stream=True` is passed, causing potential out-of-memory
video 1/1 (frame 2970/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2971/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2972/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2973/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2974/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2975/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2976/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2977/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2978/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2979/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2980/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2981/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2982/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2983/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2984/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2985/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2986/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2987/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2988/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2989/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2990/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2991/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2992/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2993/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2994/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2995/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2996/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2997/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2998/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 2999/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3000/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3001/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3002/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3003/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3004/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3005/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3006/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3007/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3008/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3009/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3010/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3011/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3012/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3013/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3014/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3015/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3016/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3017/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3018/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3019/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3020/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3021/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3022/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3023/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3024/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3025/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3026/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3027/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3028/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3029/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3030/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3031/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3032/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3033/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3034/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3035/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3036/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3037/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3038/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3039/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3040/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3041/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3042/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3043/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3044/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3045/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3046/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3047/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3048/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3049/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3050/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3051/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3052/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3053/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3054/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3055/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3056/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3057/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3058/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3059/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3060/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3061/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3062/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3063/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3064/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3065/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3066/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3067/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3068/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3069/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3070/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3071/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3072/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3073/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3074/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3075/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3076/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3077/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3078/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3079/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3080/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3081/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3082/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3083/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3084/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3085/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3086/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3087/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3088/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3089/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3090/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3091/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3092/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3093/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3094/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3095/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3096/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3097/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3098/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.6ms
video 1/1 (frame 3099/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3100/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3101/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3102/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3103/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3104/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3105/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3106/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3107/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3108/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3109/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.5ms
video 1/1 (frame 3110/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3111/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3112/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3113/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3114/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3115/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3116/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3117/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3118/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3119/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3120/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3121/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3122/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3123/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3124/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3125/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3126/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3127/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3128/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3129/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3130/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3131/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3132/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3133/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3134/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3135/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3136/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3137/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3138/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3139/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3140/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3141/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3142/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3143/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3144/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3145/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3146/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3147/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3148/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3149/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3150/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3151/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3152/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3153/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3154/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3155/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3156/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
video 1/1 (frame 3157/5592) /home/lenovo/data/liujiaji/Oildata/DJI_20240926150333_0001_Z.MP4: 480x800 (no detections), 7.3ms
